spell damage,hit chance,crit chance,number of mages,simulations,dps per mage
350,91,65,7,3000,742.92
350,91,65,8,3000,720.84
350,91,65,9,3000,702.66
350,91,70,1,3000,978.52
350,91,70,2,3000,1014.76
350,91,70,3,3000,935.75
350,91,70,4,3000,867.52
350,91,70,5,3000,818.02
350,91,70,6,3000,782.83
350,91,70,7,3000,754.27
350,91,70,8,3000,731.83
350,91,70,9,3000,712.90
350,93,10,1,3000,500.57
350,93,10,2,3000,530.27
350,93,10,3,3000,539.22
350,93,10,4,3000,538.48
350,93,10,5,3000,538.05
350,93,10,6,3000,536.95
350,93,10,7,3000,536.43
350,93,10,8,3000,534.73
350,93,10,9,3000,533.61
350,93,15,1,3000,525.51
350,93,15,2,3000,559.43
350,93,15,3,3000,570.80
350,93,15,4,3000,571.50
350,93,15,5,3000,572.37
350,93,15,6,3000,573.70
350,93,15,7,3000,571.17
350,93,15,8,3000,568.78
350,93,15,9,3000,567.14
350,93,20,1,3000,552.91
350,93,20,2,3000,592.48
350,93,20,3,3000,605.70
350,93,20,4,3000,608.63
350,93,20,5,3000,610.13
350,93,20,6,3000,608.28
350,93,20,7,3000,604.99
350,93,20,8,3000,599.87
350,93,20,9,3000,594.80
350,93,25,1,3000,582.20
350,93,25,2,3000,628.72
350,93,25,3,3000,644.29
350,93,25,4,3000,646.11
350,93,25,5,3000,646.91
350,93,25,6,3000,641.99
350,93,25,7,3000,633.40
350,93,25,8,3000,623.72
350,93,25,9,3000,614.58
350,93,30,1,3000,613.88
350,93,30,2,3000,668.24
350,93,30,3,3000,683.54
350,93,30,4,3000,684.08
350,93,30,5,3000,679.61
350,93,30,6,3000,668.67
350,93,30,7,3000,655.59
350,93,30,8,3000,641.69
350,93,30,9,3000,628.35
350,93,35,1,3000,647.73
350,93,35,2,3000,710.45
350,93,35,3,3000,725.07
350,93,35,4,3000,719.89
350,93,35,5,3000,709.68
350,93,35,6,3000,692.16
350,93,35,7,3000,672.20
350,93,35,8,3000,655.00
350,93,35,9,3000,642.20
350,93,40,1,3000,686.22
350,93,40,2,3000,756.36
350,93,40,3,3000,766.73
350,93,40,4,3000,752.35
350,93,40,5,3000,732.30
350,93,40,6,3000,709.52
350,93,40,7,3000,687.30
350,93,40,8,3000,670.71
350,93,40,9,3000,656.84
350,93,45,1,3000,729.24
350,93,45,2,3000,804.69
350,93,45,3,3000,806.89
350,93,45,4,3000,780.36
350,93,45,5,3000,751.41
350,93,45,6,3000,725.31
350,93,45,7,3000,703.37
350,93,45,8,3000,685.37
350,93,45,9,3000,670.25
350,93,50,1,3000,775.03
350,93,50,2,3000,852.05
350,93,50,3,3000,843.28
350,93,50,4,3000,802.60
350,93,50,5,3000,767.99
350,93,50,6,3000,741.42
350,93,50,7,3000,718.11
350,93,50,8,3000,698.65
350,93,50,9,3000,682.02
350,93,55,1,3000,825.84
350,93,55,2,3000,900.32
350,93,55,3,3000,876.13
350,93,55,4,3000,823.39
350,93,55,5,3000,787.43
350,93,55,6,3000,757.58
350,93,55,7,3000,731.55
350,93,55,8,3000,711.32
350,93,55,9,3000,693.89
350,93,60,1,3000,881.86
350,93,60,2,3000,948.07
350,93,60,3,3000,903.04
350,93,60,4,3000,844.69
350,93,60,5,3000,804.03
350,93,60,6,3000,771.26
350,93,60,7,3000,744.41
350,93,60,8,3000,721.76
350,93,60,9,3000,704.36
350,93,65,1,3000,943.26
350,93,65,2,3000,995.14
350,93,65,3,3000,928.80
350,93,65,4,3000,863.76
350,93,65,5,3000,818.60
350,93,65,6,3000,785.12
350,93,65,7,3000,755.88
350,93,65,8,3000,733.97
350,93,65,9,3000,715.43
350,93,70,1,3000,1008.66
350,93,70,2,3000,1037.70
350,93,70,3,3000,954.83
350,93,70,4,3000,882.43
350,93,70,5,3000,833.18
350,93,70,6,3000,797.02
350,93,70,7,3000,767.93
350,93,70,8,3000,744.79
350,93,70,9,3000,725.63
350,95,10,1,3000,511.53
350,95,10,2,3000,541.55
350,95,10,3,3000,549.16
350,95,10,4,3000,549.22
350,95,10,5,3000,549.68
350,95,10,6,3000,548.42
350,95,10,7,3000,546.37
350,95,10,8,3000,545.50
350,95,10,9,3000,544.29
350,95,15,1,3000,537.63
350,95,15,2,3000,571.50
350,95,15,3,3000,581.59
350,95,15,4,3000,583.72
350,95,15,5,3000,584.55
350,95,15,6,3000,584.61
350,95,15,7,3000,582.44
350,95,15,8,3000,581.27
350,95,15,9,3000,578.15
350,95,20,1,3000,565.52
350,95,20,2,3000,605.82
350,95,20,3,3000,618.57
350,95,20,4,3000,620.81
350,95,20,5,3000,623.94
350,95,20,6,3000,621.84
350,95,20,7,3000,615.91
350,95,20,8,3000,612.82
350,95,20,9,3000,607.00
350,95,25,1,3000,596.50
350,95,25,2,3000,642.15
350,95,25,3,3000,659.63
350,95,25,4,3000,659.93
350,95,25,5,3000,659.76
350,95,25,6,3000,654.25
350,95,25,7,3000,646.60
350,95,25,8,3000,637.22
350,95,25,9,3000,626.34
350,95,30,1,3000,629.22
350,95,30,2,3000,683.17
350,95,30,3,3000,700.32
350,95,30,4,3000,699.79
350,95,30,5,3000,694.15
350,95,30,6,3000,682.37
350,95,30,7,3000,668.35
350,95,30,8,3000,654.18
350,95,30,9,3000,639.89
350,95,35,1,3000,665.20
350,95,35,2,3000,728.68
350,95,35,3,3000,745.00
350,95,35,4,3000,734.61
350,95,35,5,3000,723.66
350,95,35,6,3000,705.72
350,95,35,7,3000,684.72
350,95,35,8,3000,667.66
350,95,35,9,3000,654.37
350,95,40,1,3000,704.13
350,95,40,2,3000,773.38
350,95,40,3,3000,785.31
350,95,40,4,3000,766.96
350,95,40,5,3000,746.82
350,95,40,6,3000,722.10
350,95,40,7,3000,700.04
350,95,40,8,3000,683.44
350,95,40,9,3000,669.33
350,95,45,1,3000,749.22
350,95,45,2,3000,825.25
350,95,45,3,3000,825.98
350,95,45,4,3000,793.78
350,95,45,5,3000,765.14
350,95,45,6,3000,738.78
350,95,45,7,3000,716.46
350,95,45,8,3000,697.30
350,95,45,9,3000,682.01
350,95,50,1,3000,795.95
350,95,50,2,3000,873.03
350,95,50,3,3000,860.01
350,95,50,4,3000,816.97
350,95,50,5,3000,783.18
350,95,50,6,3000,755.82
350,95,50,7,3000,731.23
350,95,50,8,3000,711.31
350,95,50,9,3000,694.09
350,95,55,1,3000,849.87
350,95,55,2,3000,924.20
350,95,55,3,3000,894.74
350,95,55,4,3000,839.06
350,95,55,5,3000,802.07
350,95,55,6,3000,770.59
350,95,55,7,3000,744.44
350,95,55,8,3000,723.27
350,95,55,9,3000,706.23
350,95,60,1,3000,908.37
350,95,60,2,3000,972.87
350,95,60,3,3000,921.86
350,95,60,4,3000,860.00
350,95,60,5,3000,818.58
350,95,60,6,3000,784.84
350,95,60,7,3000,757.34
350,95,60,8,3000,735.43
350,95,60,9,3000,717.62
350,95,65,1,3000,972.47
350,95,65,2,3000,1017.74
350,95,65,3,3000,945.25
350,95,65,4,3000,879.78
350,95,65,5,3000,834.52
350,95,65,6,3000,798.44
350,95,65,7,3000,769.23
350,95,65,8,3000,746.27
350,95,65,9,3000,728.11
350,95,70,1,3000,1044.25
350,95,70,2,3000,1063.52
350,95,70,3,3000,971.23
350,95,70,4,3000,897.11
350,95,70,5,3000,848.14
350,95,70,6,3000,811.17
350,95,70,7,3000,781.46
350,95,70,8,3000,757.80
350,95,70,9,3000,739.22
350,97,10,1,3000,522.42
350,97,10,2,3000,553.63
350,97,10,3,3000,561.20
350,97,10,4,3000,559.42
350,97,10,5,3000,560.49
350,97,10,6,3000,558.65
350,97,10,7,3000,557.13
350,97,10,8,3000,556.68
350,97,10,9,3000,554.91
350,97,15,1,3000,550.03
350,97,15,2,3000,584.60
350,97,15,3,3000,593.26
350,97,15,4,3000,594.95
350,97,15,5,3000,597.23
350,97,15,6,3000,596.45
350,97,15,7,3000,594.82
350,97,15,8,3000,593.81
350,97,15,9,3000,590.17
350,97,20,1,3000,577.96
350,97,20,2,3000,619.48
350,97,20,3,3000,632.29
350,97,20,4,3000,634.44
350,97,20,5,3000,637.01
350,97,20,6,3000,634.36
350,97,20,7,3000,629.97
350,97,20,8,3000,624.77
350,97,20,9,3000,617.42
350,97,25,1,3000,610.08
350,97,25,2,3000,658.20
350,97,25,3,3000,672.56
350,97,25,4,3000,675.06
350,97,25,5,3000,674.21
350,97,25,6,3000,668.01
350,97,25,7,3000,658.76
350,97,25,8,3000,647.60
350,97,25,9,3000,637.76
350,97,30,1,3000,643.45
350,97,30,2,3000,697.53
350,97,30,3,3000,717.57
350,97,30,4,3000,714.06
350,97,30,5,3000,709.41
350,97,30,6,3000,695.33
350,97,30,7,3000,681.37
350,97,30,8,3000,665.49
350,97,30,9,3000,650.80
350,97,35,1,3000,682.24
350,97,35,2,3000,745.84
350,97,35,3,3000,759.98
350,97,35,4,3000,750.87
350,97,35,5,3000,737.59
350,97,35,6,3000,717.89
350,97,35,7,3000,696.74
350,97,35,8,3000,679.50
350,97,35,9,3000,666.38
350,97,40,1,3000,723.44
350,97,40,2,3000,792.73
350,97,40,3,3000,801.99
350,97,40,4,3000,782.36
350,97,40,5,3000,760.84
350,97,40,6,3000,733.16
350,97,40,7,3000,713.24
350,97,40,8,3000,695.97
350,97,40,9,3000,680.67
350,97,45,1,3000,769.52
350,97,45,2,3000,844.44
350,97,45,3,3000,841.78
350,97,45,4,3000,809.16
350,97,45,5,3000,779.65
350,97,45,6,3000,752.59
350,97,45,7,3000,729.23
350,97,45,8,3000,709.86
350,97,45,9,3000,694.02
350,97,50,1,3000,820.09
350,97,50,2,3000,894.93
350,97,50,3,3000,879.55
350,97,50,4,3000,832.26
350,97,50,5,3000,798.36
350,97,50,6,3000,768.49
350,97,50,7,3000,744.06
350,97,50,8,3000,722.97
350,97,50,9,3000,706.67
350,97,55,1,3000,875.46
350,97,55,2,3000,946.82
350,97,55,3,3000,911.69
350,97,55,4,3000,854.32
350,97,55,5,3000,816.69
350,97,55,6,3000,784.00
350,97,55,7,3000,757.34
350,97,55,8,3000,735.86
350,97,55,9,3000,718.35
350,97,60,1,3000,937.80
350,97,60,2,3000,995.78
350,97,60,3,3000,938.17
350,97,60,4,3000,875.47
350,97,60,5,3000,833.61
350,97,60,6,3000,798.34
350,97,60,7,3000,770.07
350,97,60,8,3000,747.89
350,97,60,9,3000,730.09
350,97,65,1,3000,1003.39
350,97,65,2,3000,1041.83
350,97,65,3,3000,962.55
350,97,65,4,3000,894.72
350,97,65,5,3000,849.44
350,97,65,6,3000,811.68
350,97,65,7,3000,782.41
350,97,65,8,3000,759.81
350,97,65,9,3000,741.45
350,97,70,1,3000,1078.81
350,97,70,2,3000,1086.18
350,97,70,3,3000,988.40
350,97,70,4,3000,912.07
350,97,70,5,3000,863.48
350,97,70,6,3000,824.21
350,97,70,7,3000,794.30
350,97,70,8,3000,770.96
350,97,70,9,3000,751.79
350,99,10,1,3000,533.81
350,99,10,2,3000,564.27
350,99,10,3,3000,571.49
350,99,10,4,3000,570.88
350,99,10,5,3000,571.17
350,99,10,6,3000,570.22
350,99,10,7,3000,568.50
350,99,10,8,3000,567.04
350,99,10,9,3000,565.81
350,99,15,1,3000,561.30
350,99,15,2,3000,596.45
350,99,15,3,3000,606.02
350,99,15,4,3000,607.08
350,99,15,5,3000,609.10
350,99,15,6,3000,609.06
350,99,15,7,3000,606.89
350,99,15,8,3000,604.48
350,99,15,9,3000,601.01
350,99,20,1,3000,591.45
350,99,20,2,3000,632.08
350,99,20,3,3000,644.72
350,99,20,4,3000,646.66
350,99,20,5,3000,650.04
350,99,20,6,3000,647.62
350,99,20,7,3000,641.96
350,99,20,8,3000,636.28
350,99,20,9,3000,629.66
350,99,25,1,3000,623.88
350,99,25,2,3000,670.83
350,99,25,3,3000,687.31
350,99,25,4,3000,688.08
350,99,25,5,3000,688.26
350,99,25,6,3000,681.72
350,99,25,7,3000,670.92
350,99,25,8,3000,659.94
350,99,25,9,3000,649.99
350,99,30,1,3000,660.50
350,99,30,2,3000,713.79
350,99,30,3,3000,730.50
350,99,30,4,3000,728.31
350,99,30,5,3000,722.69
350,99,30,6,3000,708.86
350,99,30,7,3000,692.64
350,99,30,8,3000,677.74
350,99,30,9,3000,663.18
350,99,35,1,3000,698.30
350,99,35,2,3000,762.28
350,99,35,3,3000,774.65
350,99,35,4,3000,764.78
350,99,35,5,3000,753.07
350,99,35,6,3000,731.21
350,99,35,7,3000,708.49
350,99,35,8,3000,691.26
350,99,35,9,3000,678.47
350,99,40,1,3000,741.33
350,99,40,2,3000,813.19
350,99,40,3,3000,819.77
350,99,40,4,3000,796.37
350,99,40,5,3000,775.82
350,99,40,6,3000,745.63
350,99,40,7,3000,725.41
350,99,40,8,3000,707.89
350,99,40,9,3000,692.75
350,99,45,1,3000,788.95
350,99,45,2,3000,862.93
350,99,45,3,3000,859.10
350,99,45,4,3000,825.02
350,99,45,5,3000,794.53
350,99,45,6,3000,765.22
350,99,45,7,3000,741.63
350,99,45,8,3000,722.22
350,99,45,9,3000,706.34
350,99,50,1,3000,841.29
350,99,50,2,3000,915.36
350,99,50,3,3000,896.95
350,99,50,4,3000,846.21
350,99,50,5,3000,813.23
350,99,50,6,3000,782.14
350,99,50,7,3000,756.10
350,99,50,8,3000,736.42
350,99,50,9,3000,719.07
350,99,55,1,3000,899.89
350,99,55,2,3000,966.77
350,99,55,3,3000,927.86
350,99,55,4,3000,868.90
350,99,55,5,3000,831.90
350,99,55,6,3000,797.28
350,99,55,7,3000,770.33
350,99,55,8,3000,748.60
350,99,55,9,3000,730.71
350,99,60,1,3000,964.25
350,99,60,2,3000,1017.59
350,99,60,3,3000,954.32
350,99,60,4,3000,890.63
350,99,60,5,3000,848.45
350,99,60,6,3000,812.00
350,99,60,7,3000,783.51
350,99,60,8,3000,761.34
350,99,60,9,3000,742.16
350,99,65,1,3000,1035.02
350,99,65,2,3000,1065.99
350,99,65,3,3000,980.56
350,99,65,4,3000,909.25
350,99,65,5,3000,864.01
350,99,65,6,3000,825.23
350,99,65,7,3000,795.27
350,99,65,8,3000,771.90
350,99,65,9,3000,753.78
350,99,70,1,3000,1115.20
350,99,70,2,3000,1109.79
350,99,70,3,3000,1006.17
350,99,70,4,3000,926.85
350,99,70,5,3000,878.20
350,99,70,6,3000,838.54
350,99,70,7,3000,807.89
350,99,70,8,3000,783.86
350,99,70,9,3000,764.50
400,89,10,1,3000,500.88
400,89,10,2,3000,532.12
400,89,10,3,3000,541.90
400,89,10,4,3000,543.09
400,89,10,5,3000,541.26
400,89,10,6,3000,541.24
400,89,10,7,3000,539.35
400,89,10,8,3000,537.87
400,89,10,9,3000,536.30
400,89,15,1,3000,526.86
400,89,15,2,3000,561.32
400,89,15,3,3000,573.38
400,89,15,4,3000,575.05
400,89,15,5,3000,575.74
400,89,15,6,3000,575.59
400,89,15,7,3000,573.73
400,89,15,8,3000,573.16
400,89,15,9,3000,570.04
400,89,20,1,3000,553.61
400,89,20,2,3000,593.63
400,89,20,3,3000,608.20
400,89,20,4,3000,611.37
400,89,20,5,3000,612.90
400,89,20,6,3000,611.57
400,89,20,7,3000,607.50
400,89,20,8,3000,604.13
400,89,20,9,3000,598.56
400,89,25,1,3000,581.92
400,89,25,2,3000,628.83
400,89,25,3,3000,645.59
400,89,25,4,3000,648.58
400,89,25,5,3000,649.08
400,89,25,6,3000,645.67
400,89,25,7,3000,637.50
400,89,25,8,3000,629.51
400,89,25,9,3000,619.13
400,89,30,1,3000,612.11
400,89,30,2,3000,667.09
400,89,30,3,3000,686.43
400,89,30,4,3000,688.17
400,89,30,5,3000,682.89
400,89,30,6,3000,672.53
400,89,30,7,3000,660.48
400,89,30,8,3000,647.64
400,89,30,9,3000,634.59
400,89,35,1,3000,647.16
400,89,35,2,3000,709.85
400,89,35,3,3000,727.43
400,89,35,4,3000,723.63
400,89,35,5,3000,712.12
400,89,35,6,3000,696.75
400,89,35,7,3000,680.03
400,89,35,8,3000,661.70
400,89,35,9,3000,648.57
400,89,40,1,3000,683.73
400,89,40,2,3000,754.18
400,89,40,3,3000,769.04
400,89,40,4,3000,755.14
400,89,40,5,3000,737.07
400,89,40,6,3000,715.01
400,89,40,7,3000,694.03
400,89,40,8,3000,677.76
400,89,40,9,3000,663.05
400,89,45,1,3000,725.24
400,89,45,2,3000,799.65
400,89,45,3,3000,808.56
400,89,45,4,3000,786.01
400,89,45,5,3000,757.85
400,89,45,6,3000,731.49
400,89,45,7,3000,710.09
400,89,45,8,3000,691.68
400,89,45,9,3000,676.22
400,89,50,1,3000,768.95
400,89,50,2,3000,849.93
400,89,50,3,3000,846.60
400,89,50,4,3000,809.26
400,89,50,5,3000,774.58
400,89,50,6,3000,748.43
400,89,50,7,3000,725.55
400,89,50,8,3000,705.38
400,89,50,9,3000,688.57
400,89,55,1,3000,817.64
400,89,55,2,3000,897.92
400,89,55,3,3000,880.19
400,89,55,4,3000,830.65
400,89,55,5,3000,792.99
400,89,55,6,3000,764.32
400,89,55,7,3000,738.68
400,89,55,8,3000,718.34
400,89,55,9,3000,699.93
400,89,60,1,3000,869.68
400,89,60,2,3000,947.85
400,89,60,3,3000,911.23
400,89,60,4,3000,853.66
400,89,60,5,3000,811.19
400,89,60,6,3000,778.21
400,89,60,7,3000,751.93
400,89,60,8,3000,729.71
400,89,60,9,3000,711.51
400,89,65,1,3000,928.21
400,89,65,2,3000,993.81
400,89,65,3,3000,936.75
400,89,65,4,3000,874.29
400,89,65,5,3000,827.30
400,89,65,6,3000,792.31
400,89,65,7,3000,764.25
400,89,65,8,3000,741.70
400,89,65,9,3000,722.51
400,89,70,1,3000,991.70
400,89,70,2,3000,1042.00
400,89,70,3,3000,962.10
400,89,70,4,3000,892.73
400,89,70,5,3000,841.30
400,89,70,6,3000,804.95
400,89,70,7,3000,776.30
400,89,70,8,3000,752.91
400,89,70,9,3000,733.51
400,91,10,1,3000,513.22
400,91,10,2,3000,544.61
400,91,10,3,3000,554.07
400,91,10,4,3000,553.48
400,91,10,5,3000,552.62
400,91,10,6,3000,552.98
400,91,10,7,3000,550.34
400,91,10,8,3000,548.88
400,91,10,9,3000,547.76
400,91,15,1,3000,538.94
400,91,15,2,3000,574.29
400,91,15,3,3000,585.81
400,91,15,4,3000,587.58
400,91,15,5,3000,588.89
400,91,15,6,3000,588.40
400,91,15,7,3000,586.93
400,91,15,8,3000,584.21
400,91,15,9,3000,582.19
400,91,20,1,3000,565.35
400,91,20,2,3000,607.40
400,91,20,3,3000,621.80
400,91,20,4,3000,625.87
400,91,20,5,3000,625.38
400,91,20,6,3000,625.75
400,91,20,7,3000,621.25
400,91,20,8,3000,615.59
400,91,20,9,3000,610.72
400,91,25,1,3000,596.28
400,91,25,2,3000,643.53
400,91,25,3,3000,660.71
400,91,25,4,3000,662.83
400,91,25,5,3000,662.59
400,91,25,6,3000,658.50
400,91,25,7,3000,650.84
400,91,25,8,3000,641.06
400,91,25,9,3000,632.24
400,91,30,1,3000,628.11
400,91,30,2,3000,684.72
400,91,30,3,3000,703.52
400,91,30,4,3000,702.98
400,91,30,5,3000,698.83
400,91,30,6,3000,687.47
400,91,30,7,3000,675.32
400,91,30,8,3000,660.18
400,91,30,9,3000,645.84
400,91,35,1,3000,663.97
400,91,35,2,3000,726.04
400,91,35,3,3000,744.23
400,91,35,4,3000,739.01
400,91,35,5,3000,728.42
400,91,35,6,3000,710.94
400,91,35,7,3000,692.54
400,91,35,8,3000,674.34
400,91,35,9,3000,660.90
400,91,40,1,3000,703.03
400,91,40,2,3000,773.23
400,91,40,3,3000,787.13
400,91,40,4,3000,771.18
400,91,40,5,3000,753.21
400,91,40,6,3000,728.54
400,91,40,7,3000,706.72
400,91,40,8,3000,689.89
400,91,40,9,3000,676.01
400,91,45,1,3000,743.21
400,91,45,2,3000,821.75
400,91,45,3,3000,828.23
400,91,45,4,3000,801.03
400,91,45,5,3000,772.70
400,91,45,6,3000,744.86
400,91,45,7,3000,723.53
400,91,45,8,3000,705.00
400,91,45,9,3000,689.03
400,91,50,1,3000,790.03
400,91,50,2,3000,872.78
400,91,50,3,3000,865.41
400,91,50,4,3000,825.90
400,91,50,5,3000,789.50
400,91,50,6,3000,763.24
400,91,50,7,3000,738.55
400,91,50,8,3000,718.58
400,91,50,9,3000,701.36
400,91,55,1,3000,841.11
400,91,55,2,3000,922.79
400,91,55,3,3000,900.68
400,91,55,4,3000,847.14
400,91,55,5,3000,809.16
400,91,55,6,3000,778.97
400,91,55,7,3000,752.43
400,91,55,8,3000,730.85
400,91,55,9,3000,713.67
400,91,60,1,3000,896.49
400,91,60,2,3000,969.92
400,91,60,3,3000,929.90
400,91,60,4,3000,869.13
400,91,60,5,3000,826.33
400,91,60,6,3000,793.67
400,91,60,7,3000,765.95
400,91,60,8,3000,743.27
400,91,60,9,3000,724.88
400,91,65,1,3000,955.76
400,91,65,2,3000,1019.67
400,91,65,3,3000,953.47
400,91,65,4,3000,889.73
400,91,65,5,3000,842.16
400,91,65,6,3000,807.37
400,91,65,7,3000,778.44
400,91,65,8,3000,754.78
400,91,65,9,3000,736.62
400,91,70,1,3000,1023.76
400,91,70,2,3000,1064.16
400,91,70,3,3000,980.41
400,91,70,4,3000,908.42
400,91,70,5,3000,857.26
400,91,70,6,3000,820.41
400,91,70,7,3000,790.57
400,91,70,8,3000,766.65
400,91,70,9,3000,746.33
400,93,10,1,3000,524.54
400,93,10,2,3000,556.20
400,93,10,3,3000,565.57
400,93,10,4,3000,565.32
400,93,10,5,3000,564.74
400,93,10,6,3000,563.68
400,93,10,7,3000,561.49
400,93,10,8,3000,560.63
400,93,10,9,3000,559.41
400,93,15,1,3000,550.81
400,93,15,2,3000,587.22
400,93,15,3,3000,597.95
400,93,15,4,3000,598.91
400,93,15,5,3000,600.56
400,93,15,6,3000,600.92
400,93,15,7,3000,599.03
400,93,15,8,3000,596.78
400,93,15,9,3000,593.62
400,93,20,1,3000,579.32
400,93,20,2,3000,620.78
400,93,20,3,3000,635.71
400,93,20,4,3000,638.08
400,93,20,5,3000,639.87
400,93,20,6,3000,637.56
400,93,20,7,3000,633.35
400,93,20,8,3000,628.90
400,93,20,9,3000,623.45
400,93,25,1,3000,610.07
400,93,25,2,3000,657.46
400,93,25,3,3000,676.23
400,93,25,4,3000,679.34
400,93,25,5,3000,677.60
400,93,25,6,3000,672.25
400,93,25,7,3000,664.44
400,93,25,8,3000,653.30
400,93,25,9,3000,644.00
400,93,30,1,3000,643.54
400,93,30,2,3000,700.18
400,93,30,3,3000,717.86
400,93,30,4,3000,718.30
400,93,30,5,3000,713.06
400,93,30,6,3000,702.14
400,93,30,7,3000,687.57
400,93,30,8,3000,672.46
400,93,30,9,3000,658.42
400,93,35,1,3000,679.84
400,93,35,2,3000,747.43
400,93,35,3,3000,761.53
400,93,35,4,3000,756.56
400,93,35,5,3000,743.44
400,93,35,6,3000,725.58
400,93,35,7,3000,704.39
400,93,35,8,3000,686.85
400,93,35,9,3000,673.31
400,93,40,1,3000,721.03
400,93,40,2,3000,793.19
400,93,40,3,3000,804.48
400,93,40,4,3000,789.23
400,93,40,5,3000,767.74
400,93,40,6,3000,742.90
400,93,40,7,3000,720.59
400,93,40,8,3000,702.90
400,93,40,9,3000,688.52
400,93,45,1,3000,764.70
400,93,45,2,3000,842.06
400,93,45,3,3000,846.96
400,93,45,4,3000,817.94
400,93,45,5,3000,787.96
400,93,45,6,3000,760.17
400,93,45,7,3000,736.57
400,93,45,8,3000,718.16
400,93,45,9,3000,702.12
400,93,50,1,3000,813.29
400,93,50,2,3000,894.91
400,93,50,3,3000,882.85
400,93,50,4,3000,841.86
400,93,50,5,3000,805.42
400,93,50,6,3000,777.27
400,93,50,7,3000,753.09
400,93,50,8,3000,731.63
400,93,50,9,3000,714.49
400,93,55,1,3000,865.99
400,93,55,2,3000,943.86
400,93,55,3,3000,918.63
400,93,55,4,3000,863.05
400,93,55,5,3000,824.05
400,93,55,6,3000,792.58
400,93,55,7,3000,766.00
400,93,55,8,3000,745.14
400,93,55,9,3000,726.97
400,93,60,1,3000,925.70
400,93,60,2,3000,996.35
400,93,60,3,3000,948.25
400,93,60,4,3000,885.26
400,93,60,5,3000,842.15
400,93,60,6,3000,807.64
400,93,60,7,3000,779.50
400,93,60,8,3000,756.38
400,93,60,9,3000,738.28
400,93,65,1,3000,989.89
400,93,65,2,3000,1043.52
400,93,65,3,3000,972.73
400,93,65,4,3000,906.29
400,93,65,5,3000,858.28
400,93,65,6,3000,821.26
400,93,65,7,3000,791.95
400,93,65,8,3000,768.68
400,93,65,9,3000,749.44
400,93,70,1,3000,1060.89
400,93,70,2,3000,1088.95
400,93,70,3,3000,999.66
400,93,70,4,3000,923.70
400,93,70,5,3000,873.07
400,93,70,6,3000,834.62
400,93,70,7,3000,803.79
400,93,70,8,3000,780.42
400,93,70,9,3000,760.43
400,95,10,1,3000,536.39
400,95,10,2,3000,568.00
400,95,10,3,3000,575.69
400,95,10,4,3000,576.33
400,95,10,5,3000,575.34
400,95,10,6,3000,573.82
400,95,10,7,3000,573.67
400,95,10,8,3000,572.41
400,95,10,9,3000,570.57
400,95,15,1,3000,564.22
400,95,15,2,3000,600.14
400,95,15,3,3000,610.68
400,95,15,4,3000,611.99
400,95,15,5,3000,612.88
400,95,15,6,3000,612.89
400,95,15,7,3000,611.69
400,95,15,8,3000,608.70
400,95,15,9,3000,606.05
400,95,20,1,3000,593.17
400,95,20,2,3000,634.90
400,95,20,3,3000,648.79
400,95,20,4,3000,650.75
400,95,20,5,3000,653.08
400,95,20,6,3000,651.17
400,95,20,7,3000,647.01
400,95,20,8,3000,642.00
400,95,20,9,3000,635.98
400,95,25,1,3000,625.40
400,95,25,2,3000,673.89
400,95,25,3,3000,691.51
400,95,25,4,3000,693.26
400,95,25,5,3000,691.92
400,95,25,6,3000,686.19
400,95,25,7,3000,677.69
400,95,25,8,3000,667.37
400,95,25,9,3000,656.20
400,95,30,1,3000,659.07
400,95,30,2,3000,716.75
400,95,30,3,3000,735.04
400,95,30,4,3000,733.85
400,95,30,5,3000,728.19
